redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
1682.98298,0.8434798735317385,-2.5380267549706854e-05,0.07412073912195127
1680.03003,0.8449615566950938,-2.5561464784243842e-05,0.07417713482926835
1677.07708,0.8464484545608596,-2.568800948559848e-05,0.0742370914146342
1674.12412,0.84794059976881,-2.566213415830894e-05,0.07430076643902439
1671.17117,0.8494380099855446,-2.5848508386274587e-05,0.07436848058536594
1668.21822,0.8509407182243673,-2.598025163488703e-05,0.07444050170731709
1665.26527,0.8524487526526914,-2.617087293019985e-05,0.07451711897560975
1662.31231,0.8539621467720635,-2.6151655774971046e-05,0.07459863917073173
1659.35936,0.8554809189017973,-2.634675570487782e-05,0.07468539131707319
1656.40641,0.8570051029306687,-2.6487331977397496e-05,0.07477772668292682
1653.45345,0.8585347330261845,-2.6474259233498445e-05,0.0748760224878049
1650.5005,0.8600698280139788,-2.6677310739487285e-05,0.07498068375609757
1647.54755,0.8616104224594553,-2.6825981383780483e-05,0.07509214331707315
1644.59459,0.863156551213504,-2.6878167502227433e-05,0.07521086458536586
1641.64164,0.8647082336230074,-2.7033083104250532e-05,0.07533733970731715
1638.68869,0.8662655049477715,-2.7249614337287096e-05,0.07547209419512191
1635.73574,0.8678283954378609,-2.7412076181743213e-05,0.07561568970731714
1632.78278,0.8693969408834141,-2.7477886931685185e-05,0.07576872960975611
1629.82983,0.8709711613504152,-2.7648479156014762e-05,0.07593185526829271
1626.87688,0.8725510930531798,-2.7882458276108785e-05,0.07610575531707309
1623.92392,0.8741367725080939,-2.7902211572702962e-05,0.07629116843902439
1620.97097,0.8757282203392333,-2.814651049731023e-05,0.07648888521951225
1618.01802,0.8773254734990534,-2.833754248830488e-05,0.0766997574146342
1615.06507,0.8789285638108618,-2.8594232446762086e-05,0.07692467570731709
1612.11211,0.880537528789614,-2.8694806501860985e-05,0.07716457341463423
1609.15916,0.8821523898295869,-2.8905111454524834e-05,0.0774204264878049
1606.20621,0.8837731848982838,-2.9183140388020753e-05,0.07769328039024392
1603.25325,0.885399952283095,-2.9243731567660147e-05,0.07798432146341461
1600.3003,0.8870327139762604,-2.9538199274324368e-05,0.07829486024390253
1597.34735,0.8886715087305648,-2.9842376538065007e-05,0.07862632497560973
1594.39439,0.890316375626719,-2.9927530386153776e-05,0.07898011517073167
1591.44144,0.8919673372730114,-3.0251859005842883e-05,0.07935757473170735
1588.48849,0.8936244332288308,-3.0525558023628306e-05,0.079760028097561
1585.53554,0.895287697746752,-3.087358564693962e-05,0.08018894151219513
